beta12,beta13,beta23,alpha,T1,T_Phi,T_alpha,certified_band_fraction,T_Phi_over_T_alpha,x1*,x2*,x3*
0.251188643151,1,2.51188643151,0.9,9.52389239629,20.1713658886,23.9812769601,0.736473007639,0.841129766449,0.460115752842,0.324533960451,0.215350286707
0.251188643151,1,3.98107170553,0.9,12.2251594459,25.8925819369,29.8753566972,0.774349560882,0.866686955384,0.507936304869,0.295926388385,0.196137306746
0.251188643151,1,6.3095734448,0.9,16.1047602418,34.1094793881,38.3738804554,0.808506082574,0.888872300202,0.557305286537,0.266225201685,0.176469511778
0.251188643151,1,10,0.9,21.7479048157,46.0615184521,50.7366879437,0.838724879516,0.907854263234,0.606731444008,0.236378322583,0.156890233409
0.251188643151,1,15.8489319246,0.9,30.055163076,63.6560836706,68.8975370406,0.86505836706,0.923923936977,0.654857654851,0.207257175416,0.137885169733
0.251188643151,1,25.1188643151,0.9,42.4199449611,89.8443824415,95.8417508433,0.887735573465,0.937424260836,0.700559333192,0.179586406314,0.119854260494
0.251188643151,1,39.8107170553,0.9,61.0079823757,129.213380771,136.200135067,0.907081337008,0.948702295397,0.742994588848,0.153907233519,0.103098177633
0.251188643151,1,63.095734448,0.9,89.198005664,188.919145021,197.184699478,0.923457657931,0.958082171291,0.781611478634,0.130571249643,0.0878172717238
0.251188643151,1,100,0.9,132.277307783,280.160029432,290.064806541,0.937227111227,0.965853226983,0.816124507604,0.109756252853,0.0741192395426
0.251188643151,1.58489319246,1.58489319246,0.9,9.11459079092,19.3044753257,22.9306270533,0.737540372741,0.841864257824,0.390899452903,0.390899452903,0.218201094193
0.251188643151,1.58489319246,2.51188643151,0.9,11.1890640555,23.6981578143,27.2874416115,0.777040649923,0.868463894553,0.435638365325,0.363027973884,0.201333660791
0.251188643151,1.58489319246,3.98107170553,0.9,14.1028410931,29.8694647022,33.4972984364,0.812944818718,0.8916977218,0.484109508954,0.332471210975,0.183419280071
0.251188643151,1.58489319246,6.3095734448,0.9,18.2499761133,38.6529929489,42.4043046015,0.844694020184,0.911534649892,0.534817298907,0.30020294067,0.164979760422
0.251188643151,1.58489319246,10,0.9,24.2299263206,51.3183779204,55.2899188396,0.872133230014,0.928168805407,0.586164095154,0.267295982124,0.146539922723
0.251188643151,1.58489319246,15.8489319246,0.9,32.9611977517,69.8109924293,74.1150337777,0.895415791966,0.941927553305,0.636616465623,0.234798981566,0.12858455281
0.251188643151,1.58489319246,25.1188643151,0.9,45.8597805923,97.129868273,101.899245723,0.914892523709,0.95319516434,0.684843521347,0.203632303564,0.111524175089
0.251188643151,1.58489319246,39.8107170553,0.9,65.1198335947,137.92217881,143.316760964,0.931012862837,0.962359028226,0.729807269721,0.174519040504,0.0956736897754
0.251188643151,1.58489319246,63.095734448,0.9,94.1558743837,199.419786966,205.634572782,0.944251360076,0.969777524605,0.770799347049,0.147955777704,0.0812448752466
0.251188643151,1.58489319246,100,0.9,138.300249433,292.916469204,300.191656714,0.955061311577,0.975764857725,0.807431346293,0.124217857858,0.068350795849
0.251188643151,2.51188643151,2.51188643151,0.9,13.4760473081,28.5419311425,31.9684986826,0.814704526148,0.892814248985,0.407077113838,0.407077113838,0.185845772324
0.251188643151,2.51188643151,3.98107170553,0.9,16.65735857,35.2798688259,38.6067506805,0.848429430852,0.913826421649,0.45561787108,0.375074188802,0.169307940118
0.251188643151,2.51188643151,6.3095734448,0.9,21.1412992236,44.7767429801,48.0711214007,0.877668021759,0.931468658841,0.507220555738,0.340580432178,0.152199012085
0.251188643151,2.51188643151,10,0.9,27.5452626016,58.3401772421,61.6738145148,0.902321162609,0.945947282506,0.56023848711,0.30474561393,0.135015898961
0.251188643151,2.51188643151,15.8489319246,0.9,36.8103349883,77.9633688238,81.4142597187,0.922632572902,0.957613188319,0.612987076243,0.268780353827,0.118232569929
0.251188643151,2.51188643151,25.1188643151,0.9,50.3809334167,106.705556874,110.360640629,0.939061327166,0.966880549681,0.663918731007,0.23381889208,0.102262376912
0.251188643151,2.51188643151,39.8107170553,0.9,70.4870039198,149.289711317,153.248563671,0.952165566169,0.974167116097,0.711760408222,0.200809691257,0.0874299005208
0.251188643151,2.51188643151,63.095734448,0.9,100.588117639,213.043117301,217.422649207,0.962515089954,0.979857057569,0.755592976063,0.170450434333,0.0739565896034
0.251188643151,2.51188643151,100,0.9,146.073340066,309.379680748,314.319975323,0.970636592121,0.984282594289,0.794868981889,0.143170239088,0.0619607790223
0.251188643151,3.98107170553,3.98107170553,0.9,20.1754754653,42.7311524168,45.8142645427,0.879748138002,0.932704100858,0.422910027604,0.422910027604,0.154179944792
0.251188643151,3.98107170553,6.3095734448,0.9,25.0834292896,53.1260758615,56.0230699533,0.906366265745,0.948289265578,0.474705589985,0.386824151501,0.138470258514
0.251188643151,3.98107170553,10,0.9,32.0211936232,67.8200871962,70.5878307754,0.928234770166,0.960790074596,0.528852993408,0.348506870376,0.122640136217
0.251188643151,3.98107170553,15.8489319246,0.9,41.9582815977,88.8665909848,91.561150177,0.945677351545,0.970570933338,0.583580067207,0.309278939165,0.107140993628
0.251188643151,3.98107170553,25.1188643151,0.9,56.3748975268,119.400622942,122.078188658,0.959247616519,0.978066796816,0.637147869718,0.270475203096,0.0923769271858
0.251188643151,3.98107170553,39.8107170553,0.9,77.5460409603,164.240575212,166.959097405,0.969595914719,0.983717435973,0.688033783752,0.233293641144,0.0786725751036
0.251188643151,3.98107170553,63.095734448,0.9,108.988002057,230.833862404,233.655251701,0.977368640882,0.987924990873,0.735063030099,0.19868389155,0.0662530783506
0.251188643151,3.98107170553,100,0.9,156.161251321,330.745624471,333.738473807,0.983146209329,0.991032351465,0.777469028821,0.167291501894,0.0552394692851
0.251188643151,6.3095734448,6.3095734448,0.9,30.5251840695,64.6515763789,67.2096476265,0.930268266194,0.961938927849,0.43790545612,0.43790545612,0.12418908776
0.251188643151,6.3095734448,10,0.9,38.1349639909,80.7688999205,83.0426685063,0.949367962351,0.972619273602,0.492361436306,0.39786123421,0.109777329484
0.251188643151,6.3095734448,15.8489319246,0.9,48.9180694661,103.607247615,105.646220679,0.964057121202,0.980699990493,0.54843212513,0.355914757707,0.0956531171632
0.251188643151,6.3095734448,25.1188643151,0.9,64.3997583255,136.3970774,138.24544937,0.974969806034,0.986629780736,0.604256602229,0.313546236954,0.0821971608174
0.251188643151,6.3095734448,39.8107170553,0.9,86.9117491365,184.076910879,185.774043152,0.982833371506,0.990864534977,0.658087543003,0.272191822064,0.0697206349333
0.251188643151,6.3095734448,63.095734448,0.9,120.04173707,254.245396692,255.826674205,0.988354543984,0.993818949811,0.708475081462,0.233082578882,0.0584423396562
0.251188643151,6.3095734448,100,0.9,169.340086214,358.658067154,360.155932203,0.992150206177,0.995841065174,0.754381802982,0.197137648821,0.0484805481974
0.251188643151,10,10,0.9,46.590761413,98.6780673683,100.525494227,0.965746991557,0.981622305141,0.45159460615,0.45159460615,0.0968107876992
0.251188643151,10,15.8489319246,0.9,58.4389398185,123.772212891,125.254473744,0.977815625104,0.988166004701,0.508080979637,0.407800927975,0.0841180923877
0.251188643151,10,25.1188643151,0.9,75.2614760554,159.401923884,160.573095255,0.986271842186,0.992706303818,0.565448316965,0.362508137327,0.0720435457078
0.251188643151,10,39.8107170553,0.9,99.4614937031,210.656955983,211.564360111,0.991905611721,0.995710978317,0.621798154675,0.317331609764,0.0608702355606
0.251188643151,10,63.095734448,0.9,134.716581517,285.326350191,286.011424532,0.99547192537,0.997604730855,0.675427993987,0.273773641107,0.0507983649058
0.251188643151,10,100,0.9,186.690272904,395.405328609,395.904684175,0.997613187526,0.998738697504,0.725003396651,0.233060697546,0.041935905803
0.251188643151,15.8489319246,15.8489319246,0.9,71.6279656015,151.706239622,152.72590821,0.987426702142,0.993323538881,0.46356491238,0.46356491238,0.0728701752408
0.251188643151,15.8489319246,25.1188643151,0.9,90.1385286752,190.911149235,191.557127412,0.99363057482,0.996627751808,0.521459433115,0.416332414225,0.0622081526597
0.251188643151,15.8489319246,39.8107170553,0.9,116.463646204,246.66708973,247.024345809,0.997263678269,0.998553761661,0.579554306849,0.36807095248,0.0523747406705
0.251188643151,15.8489319246,63.095734448,0.9,154.39407626,327.002791893,327.154778384,0.999120248475,0.999535429402,0.635969266988,0.320490732677,0.0435400003355
0.251188643151,15.8489319246,100,0.9,209.735823981,444.215229386,444.246968807,0.999864657088,0.999928554558,0.689090476042,0.275115770073,0.0357937538859
0.251188643151,25.1188643151,25.1188643151,0.9,110.77419163,234.616967244,234.889968581,0.997800430019,0.998837747994,0.473529751945,0.473529751945,0.0529404961099
0.251188643151,25.1188643151,39.8107170553,0.9,139.7746514,296.039215694,296.094967827,0.999643346849,0.999811708609,0.532285105977,0.42327915464,0.0444357393825
0.251188643151,25.1188643151,63.095734448,0.9,181.073137791,383.508376932,383.511778246,0.999983198298,0.999991131136,0.590665008849,0.372509099531,0.03682589162
0.251188643151,25.1188643151,100,0.9,240.655017219,509.70130733,509.833855753,0.999507582304,0.999740016435,0.646849888054,0.322973555327,0.0301765566197
0.251188643151,39.8107170553,39.8107170553,0.9,172.143167505,364.594923219,364.613240979,0.999904828007,0.999949761121,0.481400076535,0.481400076535,0.0371998469302
0.251188643151,39.8107170553,63.095734448,0.9,217.681785603,461.044577362,461.315683294,0.998887240509,0.999412320149,0.540601650491,0.428639850462,0.0307584990469
0.251188643151,39.8107170553,100,0.9,282.601674587,598.543278487,599.397953872,0.997302129346,0.998574110273,0.59898615014,0.375863476683,0.0251503731771
0.251188643151,63.095734448,63.095734448,0.9,268.558413257,568.800002233,569.804606901,0.996665170584,0.998236931299,0.487304229474,0.487304229474,0.0253915410519
0.251188643151,63.095734448,100,0.9,340.19845812,720.531825427,722.809529926,0.994046945667,0.996848817836,0.546687181108,0.432574904592,0.0207379142994
0.251188643151,100,100,0.9,420.298677988,890.182087683,894.70064774,0.990475250219,0.994949640342,0.491534691018,0.491534691018,0.0169306179645
0.398107170553,0.398107170553,0.398107170553,0.9,3.58296453498,7.58862926981,11.3104654533,0.518364834524,0.670938724946,0.333333333333,0.333333333333,0.333333333333
0.398107170553,0.398107170553,0.63095734448,0.9,4.2281349612,8.95508409587,12.6400525957,0.561934785864,0.708468895049,0.363666965304,0.318166517348,0.318166517348
0.398107170553,0.398107170553,1,0.9,5.11625806013,10.8361066061,14.5481589037,0.60643645866,0.744843844357,0.399544539897,0.300227730051,0.300227730051
0.398107170553,0.398107170553,1.58489319246,0.9,6.35463481357,13.4589575963,17.2769820373,0.650439199302,0.779010915634,0.440217983695,0.279891008152,0.279891008152
0.398107170553,0.398107170553,2.51188643151,0.9,8.10431511372,17.1647367099,21.1838205675,0.69271897383,0.810275778874,0.484563581539,0.25771820923,0.25771820923
0.398107170553,0.398107170553,3.98107170553,0.9,10.6092020349,22.470024558,26.8043498827,0.732368894347,0.838297688857,0.531232112168,0.234383943916,0.234383943916
0.398107170553,0.398107170553,6.3095734448,0.9,14.2415748969,30.1632994285,34.9508577365,0.768820661488,0.863020291404,0.578810409363,0.210594795318,0.210594795318
0.398107170553,0.398107170553,10,0.9,19.5734779421,41.4561367195,46.8653349339,0.801801752953,0.884579973192,0.625963696723,0.187018151638,0.187018151638
0.398107170553,0.398107170553,15.8489319246,0.9,27.4889063329,58.2208160745,64.4590827293,0.83126218853,0.903221293406,0.671538318446,0.164230840777,0.164230840777
0.398107170553,0.398107170553,25.1188643151,0.9,39.360403638,83.3643504429,90.6889764703,0.857299246342,0.919233557236,0.714617974753,0.142691012624,0.142691012624
0.398107170553,0.398107170553,39.8107170553,0.9,57.3274325597,121.418068317,130.149692194,0.880096773691,0.932910914117,0.754538973186,0.122730513407,0.122730513407
0.398107170553,0.398107170553,63.095734448,0.9,84.7356524753,179.467992578,190.007349609,0.89988422987,0.944531845462,0.790877027005,0.104561486498,0.104561486498
0.398107170553,0.398107170553,100,0.9,126.830722461,268.624297948,281.473093919,0.916912836694,0.954351601453,0.823418688426,0.0882906557868,0.0882906557868
0.398107170553,0.63095734448,0.63095734448,0.9,4.92668548298,10.4345966292,14.0207293378,0.605661379485,0.744226379226,0.347979781119,0.347979781119,0.304040437762
0.398107170553,0.63095734448,1,0.9,5.8820101407,12.4579503602,15.9998909462,0.649932564522,0.778627204525,0.383599884398,0.329151518702,0.2872485969
0.398107170553,0.63095734448,1.58489319246,0.9,7.2049886442,15.2599857409,18.8247921783,0.693212847625,0.810632361642,0.424393264481,0.307499412607,0.268107322912
0.398107170553,0.63095734448,2.51188643151,0.9,9.06117623739,19.1913446373,22.8585112127,0.734211963254,0.839571066493,0.469302457848,0.283579442593,0.247118099559
0.398107170553,0.63095734448,3.98107170553,0.9,11.7001478963,24.7806206063,28.6435382075,0.772010351514,0.86513825306,0.516977932327,0.258116656222,0.224905411451
0.398107170553,0.63095734448,6.3095734448,0.9,15.501323442,32.8314153388,37.0004482798,0.806083597711,0.887324799165,0.565938957779,0.231916265909,0.202144776312
0.398107170553,0.63095734448,10,0.9,21.0457364752,44.5743434693,49.1815412154,0.836251431631,0.906322623646,0.614732508119,0.205773941878,0.179493550003
0.398107170553,0.63095734448,15.8489319246,0.9,29.2286990903,61.9056536198,67.1111181858,0.862588908253,0.922435138817,0.6620633426,0.180401461913,0.157535195487
0.398107170553,0.63095734448,25.1188643151,0.9,41.4370020288,87.7625338958,93.762560045,0.885332782359,0.936008294288,0.706878926549,0.156377666368,0.136743407083
0.398107170553,0.63095734448,39.8107170553,0.9,59.8280441213,126.71430106,133.751549114,0.904803647301,0.947385670666,0.748406517567,0.134126657937,0.117466824495
0.398107170553,0.63095734448,63.095734448,0.9,87.7700649925,185.894802394,194.270932195,0.921351534303,0.956884286773,0.786150876643,0.113918654328,0.099930469029
0.398107170553,0.63095734448,100,0.9,130.537150566,276.474419971,286.565804213,0.935323519068,0.964785106618,0.819866066868,0.0958858679011,0.0842480652314
0.398107170553,1,1,0.9,6.92193654847,14.6604884817,18.0785285452,0.693630450546,0.810933724228,0.36413186606,0.36413186606,0.271736267881
0.398107170553,1,1.58489319246,0.9,8.35142234501,17.6881036452,21.0388480532,0.735900372147,0.840735367285,0.404695166395,0.341357205643,0.253947627962
0.398107170553,1,2.51188643151,0.9,10.3416946759,21.9034506625,25.2525929354,0.775389636851,0.867374321461,0.449901124439,0.315781344056,0.234317531505
0.398107170553,1,3.98107170553,0.9,13.1494690186,27.8502464935,31.2725098463,0.811165058597,0.890566399385,0.49844478584,0.288144674102,0.213410540058
0.398107170553,1,6.3095734448,0.9,17.1631545523,36.3511320656,39.9316513313,0.842742395318,0.91033380423,0.548805211608,0.259334292962,0.19186049543
0.398107170553,1,10,0.9,22.9751018098,48.6606909916,52.4978067484,0.8700283133,0.926909027358,0.599413859792,0.230279728002,0.170306412206
0.398107170553,1,15.8489319246,0.9,31.4948700582,66.7053470497,70.9147439278,0.893216378822,0.940641442879,0.648812141118,0.201853539873,0.14933431901
0.398107170553,1,25.1188643151,0.9,44.1271861675,93.4602766161,98.1804655073,0.912675253955,0.95192333967,0.695771940254,0.174794420137,0.129433639609
0.398107170553,1,39.8107170553,0.9,63.0520292155,133.542620853,138.941878432,0.928854021532,0.961140171421,0.739365043196,0.149662244314,0.110972712489
0.398107170553,1,63.095734448,0.9,91.6660656746,194.146434394,200.431444278,0.942214977183,0.968642595443,0.778981834398,0.126825155083,0.0941930105196
0.398107170553,1,100,0.9,135.279168749,286.517895877,293.944476177,0.953193420665,0.974734751282,0.814310226207,0.106471873491,0.0792179003019
0.398107170553,1.58489319246,1.58489319246,0.9,9.9149928793,20.9997069296,24.1847882003,0.776795588233,0.868302288022,0.381193035101,0.381193035101,0.237613929798
0.398107170553,1.58489319246,2.51188643151,0.9,12.0740678939,25.5725738089,28.6469629077,0.81449293583,0.892680103343,0.426241476617,0.354284355704,0.219474167678
0.398107170553,1.58489319246,3.98107170553,0.9,15.0943522246,31.9694604795,34.9931016237,0.848048684691,0.913593222552,0.47530435522,0.324668818772,0.200026826007
0.398107170553,1.58489319246,6.3095734448,0.9,19.3755719825,41.0369768471,44.074514071,0.877017517062,0.931081776215,0.52687250012,0.293273870718,0.179853629162
