alpha,T1,T_alpha,W_alpha,L3_at_kappa0,L3_cain_boundary,L3_fractional_boundary,realizability,sqrt4G
0.66667128416,180,1.7030447809e+15,1.7030447809e+15,58,-122,-1.7030447809e+15,all L3,0
0.666671433699,180,1.54777405004e+15,1.54777405004e+15,58,-122,-1.54777405004e+15,all L3,0
0.666671588081,180,1.40666045111e+15,1.40666045111e+15,58,-122,-1.40666045111e+15,all L3,0
0.666671747462,180,1.27841313356e+15,1.27841313356e+15,58,-122,-1.27841313356e+15,all L3,0
0.666671912005,180,1.16185894947e+15,1.16185894947e+15,58,-122,-1.16185894947e+15,all L3,0
0.666672081877,180,1.05593172161e+15,1.05593172161e+15,58,-122,-1.05593172161e+15,all L3,0
0.66667225725,180,9.59662488474e+14,9.59662488474e+14,58,-122,-9.59662488474e+14,all L3,0
0.666672438302,180,8.72170640765e+14,8.72170640764e+14,58,-122,-8.72170640764e+14,all L3,0
0.666672625218,180,7.92655864336e+14,7.92655864336e+14,58,-122,-7.92655864336e+14,all L3,0
0.666672818187,180,7.20390819029e+14,7.20390819029e+14,58,-122,-7.20390819029e+14,all L3,0
0.666673017406,180,6.54714484844e+14,6.54714484844e+14,58,-122,-6.54714484844e+14,all L3,0
0.666673223076,180,5.95026114188e+14,5.95026114188e+14,58,-122,-5.95026114188e+14,all L3,0
0.666673435408,180,5.40779736189e+14,5.40779736189e+14,58,-122,-5.40779736189e+14,all L3,0
0.666673654615,180,4.91479162345e+14,4.91479162345e+14,58,-122,-4.91479162345e+14,all L3,0
0.666673880922,180,4.46673446727e+14,4.46673446727e+14,58,-122,-4.46673446727e+14,all L3,0
0.666674114557,180,4.05952760986e+14,4.05952760986e+14,58,-122,-4.05952760986e+14,all L3,0
0.666674355759,180,3.68944645107e+14,3.68944645107e+14,58,-122,-3.68944645107e+14,all L3,0
0.666674604772,180,3.35310599781e+14,3.3531059978e+14,58,-122,-3.35310599781e+14,all L3,0
0.66667486185,180,3.04742990238e+14,3.04742990238e+14,58,-122,-3.04742990238e+14,all L3,0
0.666675127253,180,2.76962231596e+14,2.76962231596e+14,58,-122,-2.76962231596e+14,all L3,0
0.666675401252,180,2.51714231391e+14,2.51714231391e+14,58,-122,-2.51714231391e+14,all L3,0
