triple,beta12,beta13,beta23,alpha,T1,T_Phi=T1/rho_alpha,T_alpha,certified_fraction_(TPhi-T1)/(Talpha-T1),TPhi_over_Talpha,limit_alpha_to_1_2sqrt(SG)/(S+G),evidence
"antagonistic_mixed_(1.5,4,2)",1.5,4,2,0.999999988549524,21.5199353501965,21.5199368984582,21.5199369149931,0.989433219403089,0.999999999231649,0.989433226413886,FLOAT
"antagonistic_mixed_(1.5,4,2)",1.5,4,2,0.99999999,21.5199353501965,21.519936702334,21.5199367167743,0.989433216791289,0.999999999328979,0.989433226413886,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666676666667,4.5,6.07927098017324e+15,1.67583891416241e+23,3.62759864853221e-08,3.62759864853221e-08,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66666667726311,4.5,5.41416190030614e+15,1.40848386016182e+23,3.84396445954597e-08,3.84396445954597e-08,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666677895128,4.5,4.82181993681356e+15,1.1837813603123e+23,4.07323522609063e-08,4.07323522609063e-08,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666678564843,4.5,4.29428363476597e+15,9.94926751464e+22,4.31618069214349e-08,4.3161806921435e-08,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666679274502,4.5,3.82446308974295e+15,8.36201094451602e+22,4.5736164603457e-08,4.57361646034571e-08,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666680026488,4.5,3.40604364117199e+15,7.02797684627603e+22,4.84640703245454e-08,4.84640703245455e-08,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666680823326,4.5,3.03340185936764e+15,5.90676834129643e+22,5.13546779574881e-08,5.13546779574882e-08,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666681667691,4.5,2.70152937434711e+15,4.96443193288992e+22,5.4417693924841e-08,5.44176939248411e-08,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666682562417,4.5,2.40596569363746e+15,4.17243101276356e+22,5.76634026129503e-08,5.76634026129504e-08,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666683510509,4.5,2.14273847860138e+15,3.50678201475698e+22,6.1102699557157e-08,6.11026995571572e-08,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666684515149,4.5,1.90830993711121e+15,2.9473273894386e+22,6.47471313824658e-08,6.47471313824659e-08,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66666668557971,4.5,1.69952926147979e+15,2.47712535855526e+22,6.8608932350158e-08,6.86089323501582e-08,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666686707767,4.5,1.51359049374716e+15,2.08193712023707e+22,7.2701066666932e-08,7.27010666669322e-08,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666687903105,4.5,1.34799453484655e+15,1.74979517747164e+22,7.70372756881365e-08,7.70372756881367e-08,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666689169739,4.5,1.20051577368812e+15,1.47064153188287e+22,8.16321141258054e-08,8.16321141258057e-08,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66666669051192,4.5,1.06917209000742e+15,1.23602267497675e+22,8.65010093789365e-08,8.65010093789368e-08,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666691934155,4.5,952198196776770,1.03883375440264e+22,9.16603058710109e-08,9.16603058710114e-08,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666693441218,4.5,848021945851071,8.73103366379738e+21,9.71273251834235e-08,9.71273251834241e-08,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666695038169,4.5,755243216715064,7.33812780159439e+21,1.02920422911e-07,1.02920422911e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666696730369,4.5,672615039791643,6.16743931828789e+21,1.09059044617947e-07,1.09059044617948e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666698523499,4.5,599026884950627,5.18351666709125e+21,1.15563800296753e-07,1.15563800296754e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666700423579,4.5,533489717055440,4.35656409698633e+21,1.22456528855958e-07,1.22456528855959e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666702436989,4.5,475122711684420,3.66153942030887e+21,1.29760370473995e-07,1.29760370473996e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666704570486,4.5,423141415290435,3.07739561291698e+21,1.3749984354119e-07,1.37499843541192e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666706831235,4.5,376847182984183,2.58644316433298e+21,1.45700933305203e-07,1.45700933305205e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666709226825,4.5,335617818924457,2.17381483885784e+21,1.54391171191375e-07,1.54391171191377e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666711765299,4.5,298899199779232,1.82701520267546e+21,1.63599733237864e-07,1.63599733237867e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666714455177,4.5,266197819334225,1.53554226781719e+21,1.73357532979296e-07,1.73357532979299e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666717305492,4.5,237074166759332,1.29056946702891e+21,1.8369733115189e-07,1.83697331151893e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666720325813,4.5,211136817141962,1.08467840595261e+21,1.94653840238046e-07,1.9465384023805e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666723526278,4.5,188037172681563,9.11634196775663e+20,2.06263842829308e-07,2.06263842829313e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666726917633,4.5,167464767279082,7.66196592688063e+20,2.18566316892062e-07,2.18566316892068e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666730511263,4.5,149143108716250,6.4396139287651e+20,2.31602562461142e-07,2.31602562461149e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666734319233,4.5,132825949492032,5.41226983961269e+20,2.4541634735184e-07,2.45416347351848e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666738354327,4.5,118293987081483,4.54882316908888e+20,2.60054046253842e-07,2.60054046253852e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666742630091,4.5,105351908705513,3.82312645462415e+20,2.75564802671079e-07,2.75564802671091e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66666674716088,4.5,93825772127566.6,3.21320381809283e+20,2.92000686664351e-07,2.92000686664365e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666751961906,4.5,83560664513047.8,2.70058520454574e+20,3.09416878876439e-07,3.09416878876456e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666757049286,4.5,74418622128781.1,2.26974724155132e+20,3.27871847430523e-07,3.27871847430543e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666762440099,4.5,66276774553493.6,1.90764303392976e+20,3.47427549990621e-07,3.47427549990645e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666768152444,4.5,59025694014208.6,1.6033071119606e+20,3.68149642534951e-07,3.68149642534979e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666774205498,4.5,52567925762028.2,1.34752345127508e+20,3.9010768764196e-07,3.90107687641994e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666780619582,4.5,46816676411879,1.13254623887528e+20,4.13375408481049e-07,4.13375408481089e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66666678741623,4.5,41694648554590.7,9.51865430984044e+19,4.38030914847722e-07,4.38030914847769e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66666679461826,4.5,37133001524644.1,8.00009538888393e+19,4.64156984630904e-07,4.6415698463096e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666802249851,4.5,33070426282213.1,6.72379983302465e+19,4.91841326384818e-07,4.91841326384885e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666810336623,4.5,29452321388328.9,5.65111815637189e+19,5.21176881695803e-07,5.21176881695883e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666818905725,4.5,26230059092280.7,4.74956679217032e+19,5.5226213758098e-07,5.52262137581075e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666827985925,4.5,23360331731215,3.9918444563976e+19,5.85201452270308e-07,5.85201452270421e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666837607709,4.5,20804569963888.8,3.35500539336932e+19,6.20105410411605e-07,6.20105410411739e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666847803377,4.5,18528423978934.5,2.81976446717061e+19,6.5709119306414e-07,6.570911930643e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66666685860716,4.5,16501302143416.3,2.36991322295882e+19,6.96282968656973e-07,6.96282968657163e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666870055327,4.5,14695959731480,1.99182902328805e+19,7.37812310175897e-07,7.37812310176123e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666882186313,4.5,13088132685971.9,1.67406249959652e+19,7.81818641127307e-07,7.81818641127576e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666895040844,4.5,11656211662941.6,1.40699086814274e+19,8.28449702614171e-07,8.28449702614491e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666908662074,4.5,10380951461821.4,1.18252652272566e+19,8.77862040496929e-07,8.77862040497309e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666923095735,4.5,9245212456953.62,9.93872105422228e+18,9.30221545258227e-07,9.3022154525868e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666938390282,4.5,8233730175765.56,8.35314678745073e+18,9.85703996981224e-07,9.85703996981763e-07,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666954597062,4.5,7332910172263.79,7.02052716131582e+18,1.04449566304148e-06,1.04449566304212e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666971770485,4.5,6530645343794.39,5.90050708306885e+18,1.10679391649731e-06,1.10679391649807e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666666989968206,4.5,5816153139072.58,4.95916943831683e+18,1.17280790894737e-06,1.17280790894828e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667009251318,4.5,5179830712452.96,4.1680081373585e+18,1.24275926095749e-06,1.24275926095857e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667029684559,4.5,4613125812229.81,3.50306479047664e+18,1.31688281209256e-06,1.31688281209384e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667051336528,4.5,4108421862201.51,2.94420320360865e+18,1.39542741382844e-06,1.39542741382997e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667074279914,4.5,3658935582014.5,2.47449962717276e+18,1.47865675218974e-06,1.47865675219156e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667098591744,4.5,3258625823718.27,2.07973022704795e+18,1.56685024881289e-06,1.56685024881505e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667124353638,4.5,2902112377854.43,1.74794038000218e+18,1.66030398465096e-06,1.66030398465354e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667151652083,4.5,2584603665272.03,1.46908264027029e+18,1.75933170430222e-06,1.75933170430528e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667180578726,4.5,2301832328766.84,1.23471248109328e+18,1.86426586270853e-06,1.86426586271217e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66666721123068,4.5,2049997890629.17,1.03773257458602e+18,1.97545874614419e-06,1.97545874614853e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66666724371085,4.5,1825715667001.16,8.72177865959905e+17,2.09328365033354e-06,2.0932836503387e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667278128279,4.5,1625971277408.01,7.33034933696391e+17,2.21813613875728e-06,2.21813613876342e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667314598514,4.5,1448080136200.5,6.16090175900081e+17,2.35043536294084e-06,2.35043536294815e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667353243992,4.5,1289651364064.77,5.17802204381728e+17,2.49062548043833e-06,2.49062548044702e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667394194455,4.5,1148555660928.38,4.35194608353008e+17,2.6391771379489e-06,2.63917713795924e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667437587381,4.5,1022896683510.78,3.65765818797791e+17,2.79658904943159e-06,2.79658904944389e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667483568452,4.5,910985560847.91,3.0741335405605e+17,2.96338967980328e-06,2.96338967981792e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667532292033,4.5,811318193849.754,2.58370151951818e+17,3.14013901263854e-06,3.14013901265596e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667583921701,4.5,722555041696.753,2.17151059121039e+17,3.32743042846272e-06,3.32743042848344e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667638630787,4.5,643503117144.923,1.82507855974888e+17,3.52589270036116e-06,3.52589270038582e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667696602962,4.5,573099953411.616,1.53391457721743e+17,3.73619210560434e-06,3.73619210563367e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66666775803285,4.5,510399323206.166,1.28920145229335e+17,3.95903465896444e-06,3.95903465899934e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667823126684,4.5,454558522856.885,1.08352864552757e+17,4.19516848704134e-06,4.19516848708287e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667892102997,4.5,404827045422.052,9.10667858726779e+16,4.44538633419596e-06,4.44538633424538e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666667965193359,4.5,360536493849.179,7.65384424438824e+16,4.71052823042515e-06,4.71052823048395e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666668042643148,4.5,321091597915.22,6.432787890694e+16,4.99148430457699e-06,4.99148430464694e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66666812471238,4.5,285962213449.377,5.40653281040276e+16,5.28919778114829e-06,5.28919778123152e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666668211676578,4.5,254676197369.369,4.54400137706067e+16,5.60466813787827e-06,5.6046681379773e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666668303827701,4.5,226813061803.497,3.81907393049778e+16,5.93895446714837e-06,5.9389544672662e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666668401475117,4.5,201998322895.716,3.20979781449527e+16,6.29317902763231e-06,6.2931790277725e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666668504946651,4.5,179898467567.233,2.69772258867331e+16,6.66853101642316e-06,6.66853101658996e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666668614589678,4.5,160216471029.957,2.26734130493691e+16,7.06627055558868e-06,7.06627055578715e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666668730772293,4.5,142687804891.717,1.90562091703631e+16,7.48773292797025e-06,7.48773292820639e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666668853884545,4.5,127076881706.19,1.60160760618299e+16,7.93433305455791e-06,7.93433305483888e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666668984339748,4.5,113173888726.514,1.34609507086284e+16,8.40757025055227e-06,8.40757025088657e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666669122575868,4.5,100791968054.428,1.13134573860097e+16,8.9090332522548e-06,8.90903325265256e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666669269056992,4.5,89764705100.8229,9.50856449688636e+15,9.4404055549833e-06,9.44040555545655e-06,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666669424274889,4.5,79943892106.011,7.99161527067978e+15,1.00034710623289e-05,1.0003471062892e-05,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666669588750657,4.5,71197536090.1934,6.71667260066836e+15,1.06001200771062e-05,1.06001200777761e-05,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666669763036477,4.5,63408084928.4486,5.64512796220965e+15,1.12323556433837e-05,1.12323556441808e-05,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666669947717462,4.5,56470847412.2376,4.74453224201067e+15,1.19023002747698e-05,1.19023002757182e-05,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666670143413626,4.5,50292586173.4077,3.98761309577036e+15,1.26122030801466e-05,1.26122030812751e-05,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666670350781961,4.5,44790264590.3547,3.35144907705009e+15,1.3364447305068e-05,1.33644473064107e-05,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666670570518648,4.5,39889930748.3958,2.81677551133245e+15,1.41615583433649e-05,1.41615583449624e-05,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666670803361388,4.5,35525723519.9136,2.36740111471576e+15,1.50062122107596e-05,1.50062122126604e-05,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666671050091883,4.5,31638987383.4874,1.98971768080044e+15,1.59012445254341e-05,1.59012445276957e-05,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.66667131153846,4.5,28177484090.9207,1.67228798906114e+15,1.6849660029096e-05,1.68496600317868e-05,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666671588578849,4.5,25094690574.3062,1.40549945616316e+15,1.78546426750756e-05,1.78546426782772e-05,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666671882143135,4.5,22349173671.0146,1.18127304275545e+15,1.8919566313291e-05,1.89195663171004e-05,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666672193216873,4.5,19904033261.3055,992818599493741,2.00480060173682e-05,2.00480060219006e-05,0.699854212223765,FLOAT
"all_mutualistic_(0.5,0.5,0.5)",0.5,0.5,0.5,0.666672522844405,4.5,17726406319.3615,834429243565771,2.12437500861202e-05,2.1243750091513e-05,0.699854212223765,FLOAT
